route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
100072,17944,28525470,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898642-1,30181026
100072,17944,28525469,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898640-1,41181027
100072,17944,28525468,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898641-1,41181027
100072,17944,28525467,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898641-1,30181026
100072,17944,28525466,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898642-1,30181026
100072,17944,28525465,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898639-1,30181026
100072,17944,28525464,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898638-1,30181026
100072,17944,28525463,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898640-1,30181026
100072,17944,28525462,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898639-1,30181026
100072,17944,28525461,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898640-1,41181027
100072,17944,28525460,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898641-1,41181027
100072,17944,28525459,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898642-1,41181027
100072,17944,28525458,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898639-1,41181027
100072,17944,28525457,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898638-1,41181027
100072,17944,28525456,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898640-1,41181027
100072,17944,28525455,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898641-1,41181027
100072,17944,28525454,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898642-1,41181027
100072,17944,28525453,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898639-1,41181027
100072,17944,28525452,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898638-1,41181027
100072,17944,28525451,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898640-1,30181026
100072,17944,28525450,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898638-1,30181026
100072,17944,28525449,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898642-1,30181026
100072,17944,28525448,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898641-1,30181026
100061,17944,28525447,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525446,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100004,17944,28525445,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100072,17944,28525444,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898639-1,30181026
100072,17944,28525443,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898638-1,30181026
100072,17944,28525442,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898640-1,30181026
100072,17944,28525441,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898641-1,30181026
100072,17944,28525440,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898642-1,30181026
100072,17944,28525439,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898639-1,30181026
100072,17944,28525438,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898638-1,30181026
100072,17944,28525437,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898640-1,30181026
100072,17944,28525436,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898641-1,30181026
100072,17944,28525435,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898642-1,30181026
100072,17944,28525434,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898639-1,30181026
100072,17944,28525433,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898638-1,30181026
100072,17944,28525432,"TWIN LAKES P&R AUBURN STATION","LOCAL",1,3898640-1,30181026
100072,17944,28525431,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898642-1,41181027
100072,17944,28525430,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898639-1,41181027
100072,17944,28525429,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898638-1,41181027
100072,17944,28525428,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898640-1,41181027
100072,17944,28525427,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898641-1,41181027
100072,17944,28525426,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898642-1,41181027
100072,17944,28525425,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898639-1,41181027
100072,17944,28525424,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898638-1,41181027
100072,17944,28525423,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898640-1,41181027
100072,17944,28525422,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898641-1,41181027
100072,17944,28525421,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898642-1,41181027
100072,17944,28525420,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898639-1,41181027
100072,17944,28525419,"GREEN RIVER COLL AUBURN STATION","LOCAL",0,3898638-1,41181027
100073,17944,28525418,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525417,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525416,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525415,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898635-1,21182008
100073,17944,28525414,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525413,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898635-1,21182008
100073,17944,28525412,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525411,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898635-1,21182008
100073,17944,28525410,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525409,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898635-1,21182008
100073,17944,28525408,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898636-1,21182008
100073,17944,28525407,"NE TACOMA VIA SW 356TH ST","LOCAL",0,3898635-1,21182008
100073,17944,28525406,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525405,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898635-1,10182009
100073,17944,28525404,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525403,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898635-1,10182009
100073,17944,28525402,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525401,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898635-1,10182009
100073,17944,28525400,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525399,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898635-1,10182009
100073,17944,28525398,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100073,17944,28525397,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898635-1,10182009
100073,17944,28525396,"FEDERAL WAY TRANSIT CENTER VIA SW 356TH ST","LOCAL",1,3898636-1,10182009
100061,17944,28525395,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525394,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525393,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525392,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525391,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525390,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525389,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525388,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525387,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525386,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525385,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525384,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525383,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525382,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525381,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525380,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525379,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525378,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525377,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525376,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525375,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525374,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525373,"KENT VIA BENSON ROAD","LOCAL",1,3898633-1,20169020
100061,17944,28525372,"KENT VIA BENSON ROAD","LOCAL",1,3898634-1,20169020
100061,17944,28525371,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525370,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525369,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525368,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525367,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525366,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525365,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525364,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100061,17944,28525363,"RENTON VIA BENSON ROAD","LOCAL",0,3898634-1,11169019
100061,17944,28525362,"RENTON VIA BENSON ROAD","LOCAL",0,3898633-1,11169019
100004,17944,28525361,"RENTON RENTON TECH COLL","LOCAL",1,3898634-1,20105010
100004,17944,28525360,"RENTON RENTON TECH COLL","LOCAL",1,3898634-1,20105010
100004,17944,28525359,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525358,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525357,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525356,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525355,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525354,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525353,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525352,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525351,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525350,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525349,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525348,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525347,"RENTON RENTON TECH COLL","LOCAL",1,3898637-1,20105010
100004,17944,28525346,"RENTON HIGHLANDS ","LOCAL",0,3898634-1,11105009
100004,17944,28525345,"RENTON HIGHLANDS ","LOCAL",0,3898634-1,11105009
100004,17944,28525344,"RENTON HIGHLANDS ","LOCAL",0,3898634-1,11105009
100004,17944,28525343,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525342,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525341,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525340,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525339,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525338,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525337,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525336,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525335,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525334,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525333,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525332,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100004,17944,28525331,"RENTON HIGHLANDS ","LOCAL",0,3898637-1,11105009
100006,17944,28525330,"RAINIER BEACH WEST HILL","LOCAL",1,3898675-1,10107014
100006,17944,28525329,"RAINIER BEACH WEST HILL","LOCAL",1,3898644-1,10107014
100006,17944,28525328,"RAINIER BEACH WEST HILL","LOCAL",1,3898646-1,10107014
100006,17944,28525327,"RAINIER BEACH WEST HILL","LOCAL",1,3898644-1,10107014
100006,17944,28525326,"RAINIER BEACH WEST HILL","LOCAL",1,3898646-1,10107014
100006,17944,28525325,"RAINIER BEACH WEST HILL","LOCAL",1,3898645-1,10107014
100006,17944,28525324,"RAINIER BEACH WEST HILL","LOCAL",1,3898644-1,10107014
100006,17944,28525323,"RAINIER BEACH WEST HILL","LOCAL",1,3898646-1,10107014
100006,17944,28525322,"RAINIER BEACH WEST HILL","LOCAL",1,3898647-1,10107014
100006,17944,28525321,"RAINIER BEACH WEST HILL","LOCAL",1,3898645-1,10107014
100006,17944,28525320,"RAINIER BEACH WEST HILL","LOCAL",1,3898644-1,10107014
100006,17944,28525319,"RAINIER BEACH WEST HILL","LOCAL",1,3898645-1,10107014
100006,17944,28525318,"RAINIER BEACH WEST HILL","LOCAL",1,3898647-1,10107014
100006,17944,28525317,"RAINIER BEACH WEST HILL","LOCAL",1,3898643-1,10107014
100006,17944,28525316,"RAINIER BEACH WEST HILL","LOCAL",1,3898644-1,10107014
100006,17944,28525315,"RAINIER BEACH WEST HILL","LOCAL",1,3898645-1,10107014
100006,17944,28525314,"RAINIER BEACH WEST HILL","LOCAL",1,3898647-1,10107014
100006,17944,28525313,"RAINIER BEACH WEST HILL","LOCAL",1,3898643-1,10107014
100006,17944,28525312,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525311,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898675-1,21107015
100006,17944,28525310,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525309,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898646-1,21107015
100006,17944,28525308,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525307,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898646-1,21107015
100006,17944,28525306,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898647-1,21107015
100006,17944,28525305,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898645-1,21107015
100006,17944,28525304,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525303,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898646-1,21107015
100006,17944,28525302,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898647-1,21107015
100006,17944,28525301,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898645-1,21107015
100006,17944,28525300,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525299,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898645-1,21107015
100006,17944,28525298,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898647-1,21107015
100006,17944,28525297,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898643-1,21107015
100006,17944,28525296,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898644-1,21107015
100006,17944,28525295,"RENTON TRANSIT CENTER WEST HILL","LOCAL",0,3898647-1,21107015
100042,17944,28525294,"FAIRWOOD S RENTON P&R","LOCAL",0,3898647-1,21148008
100042,17944,28525293,"FAIRWOOD S RENTON P&R","LOCAL",0,3898645-1,21148008
100042,17944,28525292,"FAIRWOOD S RENTON P&R","LOCAL",0,3898644-1,21148008
100042,17944,28525291,"FAIRWOOD S RENTON P&R","LOCAL",0,3898646-1,21148008
100042,17944,28525290,"FAIRWOOD S RENTON P&R","LOCAL",0,3898647-1,21148008
100042,17944,28525289,"FAIRWOOD S RENTON P&R","LOCAL",0,3898645-1,21148008
100042,17944,28525288,"FAIRWOOD S RENTON P&R","LOCAL",0,3898644-1,21148008
100042,17944,28525287,"FAIRWOOD S RENTON P&R","LOCAL",0,3898645-1,21148008
100042,17944,28525286,"FAIRWOOD S RENTON P&R","LOCAL",0,3898647-1,21148008
100042,17944,28525285,"FAIRWOOD S RENTON P&R","LOCAL",0,3898643-1,21148008
100061,17944,28525284,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525283,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525282,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525281,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525280,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525279,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525278,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525277,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525276,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525275,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525274,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100061,17944,28525273,"KENT VIA BENSON ROAD","LOCAL",1,3898632-1,20169020
100061,17944,28525272,"KENT VIA BENSON ROAD","LOCAL",1,3898631-1,20169020
100026,17944,28525271,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898685-1,11128034
100026,17944,28525270,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898681-1,11128034
100026,17944,28525269,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898682-1,11128034
100026,17944,28525268,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898685-1,11128034
100026,17944,28525267,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898681-1,11128034
100026,17944,28525266,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898682-1,11128034
100026,17944,28525265,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898685-1,11128034
100026,17944,28525264,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898681-1,11128034
100026,17944,28525263,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898682-1,11128034
100026,17944,28525262,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898685-1,11128034
100026,17944,28525261,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898681-1,11128034
100026,17944,28525260,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898682-1,11128034
100026,17944,28525259,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898685-1,11128034
100026,17944,28525258,"ADMIRAL DISTRICT WHITE CENTER","LOCAL",0,3898681-1,11128034
100061,17944,28525257,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525256,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525255,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525254,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525253,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525252,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525251,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525250,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525249,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525248,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525247,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100061,17944,28525246,"RENTON VIA BENSON ROAD","LOCAL",0,3898631-1,11169019
100061,17944,28525245,"RENTON VIA BENSON ROAD","LOCAL",0,3898632-1,11169019
100060,17944,28525244,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898650-1,41168032
100060,17944,28525243,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898649-1,41168032
100060,17944,28525242,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898651-1,41168032
100060,17944,28525241,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898648-1,41168032
100060,17944,28525240,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898650-1,41168032
100060,17944,28525239,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898649-1,41168032
100060,17944,28525238,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898651-1,41168032
100060,17944,28525237,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898648-1,41168032
100060,17944,28525236,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898650-1,41168032
100060,17944,28525235,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898649-1,41168032
100060,17944,28525234,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898651-1,41168032
100060,17944,28525233,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898648-1,41168032
100060,17944,28525232,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898650-1,41168032
100060,17944,28525231,"MAPLE VALLEY VIA SE 256TH ST","LOCAL",0,3898649-1,41168032
100042,17944,28525230,"RENTON S RENTON P&R","LOCAL",1,3898645-1,10148007
100042,17944,28525229,"RENTON S RENTON P&R","LOCAL",1,3898644-1,10148007
100042,17944,28525228,"RENTON S RENTON P&R","LOCAL",1,3898646-1,10148007
100042,17944,28525227,"RENTON S RENTON P&R","LOCAL",1,3898647-1,10148007
100042,17944,28525226,"RENTON S RENTON P&R","LOCAL",1,3898645-1,10148007
100042,17944,28525225,"RENTON S RENTON P&R","LOCAL",1,3898644-1,10148007
100042,17944,28525224,"RENTON S RENTON P&R","LOCAL",1,3898645-1,10148007
100042,17944,28525223,"RENTON S RENTON P&R","LOCAL",1,3898647-1,10148007
100042,17944,28525222,"RENTON S RENTON P&R","LOCAL",1,3898643-1,10148007
100042,17944,28525221,"RENTON S RENTON P&R","LOCAL",1,3898644-1,10148007
100042,17944,28525220,"RENTON S RENTON P&R","LOCAL",1,3898645-1,10148007
100060,17944,28525219,"KENT VIA SE 256TH ST","LOCAL",1,3898649-1,30168034
100060,17944,28525218,"KENT VIA SE 256TH ST","LOCAL",1,3898651-1,30168034
100060,17944,28525217,"KENT VIA SE 256TH ST","LOCAL",1,3898648-1,30168034
100060,17944,28525216,"KENT VIA SE 256TH ST","LOCAL",1,3898650-1,30168034
100060,17944,28525215,"KENT VIA SE 256TH ST","LOCAL",1,3898649-1,30168034
100060,17944,28525214,"KENT VIA SE 256TH ST","LOCAL",1,3898651-1,30168034
100060,17944,28525213,"KENT VIA SE 256TH ST","LOCAL",1,3898648-1,30168034
100060,17944,28525212,"KENT VIA SE 256TH ST","LOCAL",1,3898650-1,30168034
100060,17944,28525211,"KENT VIA SE 256TH ST","LOCAL",1,3898649-1,30168034
100060,17944,28525210,"KENT VIA SE 256TH ST","LOCAL",1,3898651-1,30168034
100060,17944,28525209,"KENT VIA SE 256TH ST","LOCAL",1,3898648-1,30168034
100060,17944,28525208,"KENT VIA SE 256TH ST","LOCAL",1,3898650-1,30168034
100060,17944,28525207,"KENT VIA SE 256TH ST","LOCAL",1,3898649-1,30168034
100060,17944,28525206,"KENT VIA SE 256TH ST","LOCAL",1,3898651-1,30168034
100060,17944,28525205,"KENT VIA SE 256TH ST","LOCAL",1,3898648-1,30168034
100078,17944,28525204,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898636-1,10187008
100078,17944,28525203,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898635-1,10187008
100078,17944,28525202,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898636-1,10187008
100078,17944,28525201,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898635-1,10187008
100078,17944,28525200,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898636-1,10187008
100078,17944,28525199,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898635-1,10187008
100078,17944,28525198,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898636-1,10187008
100078,17944,28525197,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898635-1,10187008
100078,17944,28525196,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898636-1,10187008
100078,17944,28525195,"FEDERAL WAY TRANSIT CENTER VIA S 320TH ST","LOCAL",1,3898635-1,10187008
